"exito","area","tam_cat","orientacion","soporte_grp","sop_montaje","tecnica","tipo_autor","serie","fecha_est","fecha_ancho","tema"
"0",10584,"mediano","vertical","Tabla/Panel","0","oleo","hombre","0",1550,99,"religioso"
"0",3328,"pequeno","vertical","Tabla/Panel","0","oleo","hombre","0",1550,99,"religioso"
"0",1230,"pequeno","vertical","Tabla/Panel","0","oleo","hombre","0",1550,99,"retrato_corte"
"0",2790,"pequeno","vertical","Tabla/Panel","0","oleo","hombre","0",1550,99,"otros"
"0",1080,"pequeno","vertical","Tabla/Panel","0","oleo","hombre","0",1550,99,"religioso"
"0",9152,"mediano","horizontal","Tabla/Panel","0","oleo","hombre","0",1550,99,"religioso"
"0",52600,"grande","horizontal","Tabla/Panel","0","oleo","hombre","0",1550,99,"religioso"
"0",52600,"grande","horizontal","Tabla/Panel","0","oleo","hombre","0",1550,99,"religioso"
"0",4680,"pequeno","horizontal","Tabla/Panel","0","oleo","hombre","0",1550,99,"religioso"
"0",1152,"pequeno","vertical","Tabla/Panel","0","mixta","anonimo","0",1550,99,"religioso"
"0",1088,"pequeno","vertical","Lienzo","0","oleo","anonimo","0",1550,99,"otros"
"0",588,"pequeno","vertical","Tabla/Panel","0","oleo","hombre","0",1550,99,"retrato_corte"
"1",10920,"mediano","horizontal","Lienzo","0","oleo","anonimo","0",1550,99,"religioso"
"0",3330,"pequeno","vertical","Tabla/Panel","0","oleo","hombre","0",1550,99,"religioso"
"0",2730,"pequeno","horizontal","Tabla/Panel","0","oleo","hombre","0",1550,99,"religioso"
"0",544,"pequeno","horizontal","Tabla/Panel","0","oleo","anonimo","0",1550,99,"religioso"
"0",8360,"mediano","vertical","Tabla/Panel","0","oleo","hombre","0",1550,99,"religioso"
"0",2867,"pequeno","vertical","Tabla/Panel","0","oleo","hombre","0",1550,99,"retrato_corte"
"0",11834,"mediano","horizontal","Tabla/Panel","0","oleo","anonimo","0",1550,99,"religioso"
"0",759,"pequeno","vertical","Tabla/Panel","0","oleo","hombre","0",1550,99,"religioso"
"0",10527,"mediano","vertical","Tabla/Panel","0","oleo","hombre","0",1550,99,"religioso"
"0",2232,"pequeno","vertical","Tabla/Panel","0","mixta","anonimo","0",1550,99,"religioso"
"0",1120,"pequeno","vertical","Tabla/Panel","0","oleo","hombre","0",1550,99,"religioso"
"1",3696,"pequeno","vertical","Tabla/Panel","0","mixta","anonimo","0",1550,99,"religioso"
"1",21660,"grande","vertical","Tabla/Panel","0","oleo","anonimo","0",1550,99,"retrato_corte"
"0",2255,"pequeno","vertical","Tabla/Panel","0","oleo","anonimo","0",1550,99,"religioso"
"0",10045.5,"mediano","vertical","Tabla/Panel","0","oleo","anonimo","0",1550,99,"religioso"
"0",7844,"mediano","horizontal","Tabla/Panel","0","oleo","anonimo","0",1550,99,"religioso"
"0",4617,"pequeno","vertical","Tabla/Panel","0","oleo","anonimo","0",1550,99,"religioso"
"0",8568,"mediano","vertical","Lienzo","0","oleo","hombre","0",1550,99,"religioso"
"0",2322.9,"pequeno","horizontal","Tabla/Panel","0","oleo","hombre","0",1550,99,"religioso"
"0",27361.25,"grande","horizontal","Lienzo","0","oleo","hombre","1",1550,99,"otros"
"0",27454,"grande","horizontal","Lienzo","0","oleo","hombre","1",1550,99,"otros"
"1",8700,"mediano","vertical","Tabla/Panel","0","oleo","anonimo","0",1550,99,"retrato_corte"
"0",19686,"grande","vertical","Lienzo","0","oleo","anonimo","0",1550,99,"religioso"
"1",25215,"grande","vertical","Lienzo","0","oleo","anonimo","0",1550,99,"retrato_corte"
"0",6370.5,"mediano","horizontal","Tabla/Panel","0","oleo","hombre","0",1550,99,"religioso"
"0",6072,"mediano","vertical","Tabla/Panel","0","oleo","anonimo","0",1550,99,"vida_cotidiana"
"0",540,"pequeno","vertical","Tabla/Panel","0","oleo","anonimo","0",1550,99,"religioso"
"1",25781,"grande","horizontal","Lienzo","0","oleo","hombre","0",1550,99,"vida_cotidiana"
"0",2668,"pequeno","vertical","Lienzo","1","oleo","anonimo","0",1550,99,"retrato_corte"
"0",7029,"mediano","vertical","Tabla/Panel","0","oleo","hombre","0",1550,99,"religioso"
"0",437,"pequeno","vertical","Tabla/Panel","0","oleo","hombre","0",1550,99,"religioso"
"0",2080,"pequeno","horizontal","Metal","0","oleo","anonimo","0",1550,99,"religioso"
"1",4768.75,"pequeno","vertical","Tabla/Panel","0","oleo","anonimo","0",1550,99,"religioso"
"0",1320,"pequeno","vertical","Metal","0","oleo","anonimo","0",1550,99,"religioso"
"0",2064,"pequeno","vertical","Lienzo","0","oleo","anonimo","0",1550,99,"religioso"
"0",594,"pequeno","vertical","Metal","0","oleo","hombre","0",1550,99,"religioso"
"0",2045.25,"pequeno","horizontal","Metal","0","oleo","anonimo","0",1550,99,"religioso"
"0",26856,"grande","horizontal","Lienzo","0","oleo","hombre","0",1550,99,"religioso"
"0",1354.5,"pequeno","horizontal","Tabla/Panel","0","oleo","hombre","0",1550,99,"religioso"
"0",11808,"mediano","vertical","Lienzo","0","oleo","anonimo","0",1550,99,"religioso"
"0",1665,"pequeno","vertical","Tabla/Panel","0","oleo","anonimo","0",1550,99,"religioso"
"1",10956,"mediano","horizontal","Tabla/Panel","0","oleo","anonimo","0",1550,99,"religioso"
"0",2623,"pequeno","vertical","Lienzo","0","oleo","anonimo","0",1550,99,"retrato_corte"
"0",2150,"pequeno","vertical","Lienzo","0","oleo","anonimo","0",1550,99,"retrato_corte"
"0",16799,"mediano","vertical","Lienzo","0","oleo","hombre","0",1550,99,"otros"
"0",243,"pequeno","vertical","Tabla/Panel","0","oleo","hombre","0",1550,99,"religioso"
"0",22750,"grande","horizontal","Lienzo","0","oleo","hombre","0",1550,99,"religioso"
"0",10680,"mediano","horizontal","Tabla/Panel","0","oleo","hombre","0",1550,99,"religioso"
"0",10800,"mediano","horizontal","Tabla/Panel","0","oleo","hombre","0",1550,99,"religioso"
"0",4389,"pequeno","vertical","Tabla/Panel","0","oleo","hombre","0",1550,99,"retrato_corte"
"0",7904,"mediano","vertical","Lienzo","0","oleo","hombre","0",1550,99,"retrato_corte"
"0",10384,"mediano","vertical","Lienzo","0","oleo","anonimo","0",1550,99,"retrato_corte"
"0",2772,"pequeno","vertical","Tabla/Panel","0","oleo","hombre","0",1550,99,"religioso"
"0",2820,"pequeno","vertical","Tabla/Panel","0","oleo","hombre","0",1550,99,"religioso"
"0",598,"pequeno","vertical","Tabla/Panel","0","oleo","hombre","0",1550,99,"religioso"
"0",3315,"pequeno","vertical","Tabla/Panel","0","oleo","anonimo","0",1550,99,"religioso"
"0",8160,"mediano","horizontal","Lienzo","0","oleo","hombre","0",1550,99,"bodegon_floral"
"0",4060,"pequeno","vertical","Tabla/Panel","0","oleo","anonimo","0",1550,99,"religioso"
"0",3584,"pequeno","vertical","Lienzo","0","oleo","anonimo","0",1550,99,"otros"
"1",12682.5,"mediano","vertical","Tabla/Panel","0","oleo","anonimo","0",1550,99,"religioso"
"0",1218,"pequeno","vertical","Metal","0","oleo","hombre","0",1550,99,"religioso"
"0",8034,"mediano","vertical","Tabla/Panel","0","oleo","anonimo","0",1550,99,"religioso"
"0",7950,"mediano","horizontal","Tabla/Panel","0","oleo","hombre","0",1550,99,"religioso"
"0",9588,"mediano","horizontal","Tabla/Panel","0","oleo","anonimo","1",1550,99,"religioso"
"0",13886,"mediano","vertical","Tabla/Panel","0","oleo","anonimo","0",1550,99,"religioso"
"0",7200,"mediano","vertical","Lienzo","0","oleo","hombre","0",1550,99,"retrato_corte"
"0",11760,"mediano","horizontal","Tabla/Panel","0","oleo","hombre","0",1550,99,"religioso"
"0",20400,"grande","horizontal","Lienzo","0","oleo","hombre","0",1550,99,"paisaje_lugares"
"0",21000,"grande","vertical","Tabla/Panel","0","oleo","anonimo","0",1550,99,"religioso"
"0",1440,"pequeno","vertical","Lienzo","0","oleo","anonimo","0",1550,99,"religioso"
"0",35322,"grande","horizontal","Lienzo","0","oleo","hombre","0",1550,99,"religioso"
"0",22080,"grande","vertical","Lienzo","0","oleo","hombre","0",1600,199,"religioso"
"0",8505,"mediano","horizontal","Lienzo","0","oleo","hombre","0",1600,199,"religioso"
"0",1015,"pequeno","vertical","Metal","0","oleo","hombre","0",1600,199,"religioso"
"1",2856,"pequeno","horizontal","Tabla/Panel","0","oleo","varios","0",1600,199,"paisaje_lugares"
"0",18643,"grande","vertical","Lienzo","0","oleo","hombre","0",1600,199,"otros"
"0",9800,"mediano","horizontal","Lienzo","0","oleo","hombre","0",1600,199,"caza_animales"
"0",6496,"mediano","horizontal","Lienzo","0","oleo","hombre","0",1600,199,"caza_animales"
"0",5848,"mediano","horizontal","Metal","0","oleo","hombre","1",1600,199,"religioso"
"0",5848,"mediano","horizontal","Metal","0","oleo","hombre","1",1600,199,"otros"
"0",5848,"mediano","horizontal","Metal","0","oleo","hombre","1",1600,199,"caza_animales"
"0",5848,"mediano","horizontal","Metal","0","oleo","hombre","1",1600,199,"religioso"
"0",5848,"mediano","horizontal","Metal","0","oleo","hombre","1",1600,199,"paisaje_lugares"
"0",5848,"mediano","horizontal","Metal","0","oleo","hombre","1",1600,199,"religioso"
"0",5848,"mediano","horizontal","Metal","0","oleo","hombre","1",1600,199,"religioso"
"0",5848,"mediano","horizontal","Metal","0","oleo","hombre","1",1600,199,"vida_cotidiana"
"0",5848,"mediano","horizontal","Metal","0","oleo","hombre","0",1600,199,"religioso"
"0",5848,"mediano","horizontal","Metal","0","oleo","hombre","1",1600,199,"religioso"
"0",5848,"mediano","horizontal","Metal","0","oleo","hombre","1",1600,199,"religioso"
"0",5848,"mediano","horizontal","Metal","0","oleo","hombre","1",1600,199,"religioso"
"0",4788,"pequeno","horizontal","Tabla/Panel","0","oleo","hombre","1",1600,199,"paisaje_lugares"
"1",35040,"grande","horizontal","Lienzo","0","oleo","hombre","0",1600,199,"otros"
"1",37240,"grande","horizontal","Lienzo","0","oleo","hombre","0",1600,199,"otros"
"0",5265,"mediano","vertical","Lienzo","0","oleo","anonimo","0",1600,199,"religioso"
"0",16670.25,"mediano","horizontal","Tabla/Panel","0","oleo","hombre","0",1508,5,"bodegon_floral"
"0",5535,"mediano","vertical","Tabla/Panel","0","mixta","hombre","0",1510,0,"otros"
"0",6935,"mediano","vertical","Tabla/Panel","0","oleo","hombre","1",1510,0,"religioso"
"0",1692,"pequeno","vertical","Tabla/Panel","0","oleo","hombre","0",1510,0,"religioso"
"0",1457,"pequeno","vertical","Tabla/Panel","0","oleo","anonimo","0",1510,0,"religioso"
"0",1485,"pequeno","vertical","Tabla/Panel","0","oleo","hombre","0",1510,0,"religioso"
"0",29140,"grande","vertical","Tabla/Panel","0","oleo","hombre","0",1510,0,"religioso"
"0",918,"pequeno","vertical","Tabla/Panel","0","oleo","anonimo","0",1510,0,"religioso"
"0",23744,"grande","vertical","Tabla/Panel","0","oleo","hombre","0",1510,0,"religioso"
"0",1296.25,"pequeno","vertical","Tabla/Panel","0","oleo","hombre","0",1510,0,"religioso"
"0",12236,"mediano","horizontal","Lienzo","0","oleo","hombre","0",1510,0,"religioso"
"1",1246,"pequeno","vertical","Tabla/Panel","0","oleo","anonimo","1",1510,0,"religioso"
"0",2709,"pequeno","vertical","Tabla/Panel","1","oleo","anonimo","0",1510,0,"religioso"
"0",602,"pequeno","vertical","Tabla/Panel","0","oleo","hombre","0",1507,0,"religioso"
"0",16929,"mediano","vertical","Tabla/Panel","0","oleo","hombre","0",1507,0,"religioso"
"0",16720,"mediano","vertical","Tabla/Panel","0","oleo","hombre","0",1507,0,"otros"
"0",4349.1,"pequeno","vertical","Tabla/Panel","0","oleo","hombre","0",1512,9,"otros"
"0",7770,"mediano","vertical","Tabla/Panel","1","oleo","hombre","0",1510,5,"religioso"
"0",4088,"pequeno","vertical","Tabla/Panel","0","oleo","hombre","0",1514,0,"retrato_corte"
"0",20787,"grande","horizontal","Tabla/Panel","0","oleo","hombre","0",1514,10,"religioso"
"0",4819,"pequeno","vertical","Tabla/Panel","0","oleo","hombre","0",1510,1,"retrato_corte"
"0",3832.5,"pequeno","vertical","Tabla/Panel","0","oleo","hombre","0",1512,5,"religioso"
"1",2340,"pequeno","vertical","Tabla/Panel","0","oleo","hombre","0",1512,5,"religioso"
"1",8050,"mediano","horizontal","Tabla/Panel","0","oleo","hombre","0",1512,5,"religioso"
"0",22390.5,"grande","horizontal","Tabla/Panel","0","oleo","hombre","0",1514,8,"religioso"
"0",3132,"pequeno","vertical","Tabla/Panel","0","oleo","hombre","0",1515,0,"religioso"
"0",16226,"mediano","horizontal","Otros","1","oleo","hombre","0",1515,10,"religioso"
"0",2133,"pequeno","vertical","Tabla/Panel","0","oleo","hombre","1",1515,10,"religioso"
"0",2133,"pequeno","vertical","Tabla/Panel","0","oleo","hombre","1",1515,10,"religioso"
"0",910,"pequeno","vertical","Tabla/Panel","0","oleo","hombre","0",1515,10,"religioso"
"0",4680,"pequeno","vertical","Tabla/Panel","0","oleo","hombre","1",1515,10,"religioso"
"0",11043.75,"mediano","vertical","Tabla/Panel","0","oleo","hombre","0",1515,10,"religioso"
"0",12100,"mediano","vertical","Lienzo","0","oleo","hombre","0",1516,0,"religioso"
"0",368,"pequeno","vertical","Tabla/Panel","0","oleo","hombre","0",1516,0,"religioso"
"0",29000,"grande","vertical","Tabla/Panel","1","oleo","varios","0",1517,0,"religioso"
"0",8652,"mediano","vertical","Tabla/Panel","1","oleo","hombre","0",1517,0,"religioso"
"0",34212.75,"grande","vertical","Tabla/Panel","1","oleo","hombre","0",1514,1,"religioso"
"0",3666.22,"pequeno","vertical","Tabla/Panel","0","oleo","hombre","0",1514,3,"historia_alegoria"
"0",17098.4,"mediano","vertical","Tabla/Panel","0","oleo","hombre","0",1518,0,"religioso"
"0",9240,"mediano","vertical","Tabla/Panel","0","oleo","hombre","1",1516,5,"religioso"
"0",9240,"mediano","vertical","Tabla/Panel","0","oleo","hombre","1",1516,5,"religioso"
"0",9240,"mediano","vertical","Tabla/Panel","0","oleo","hombre","1",1516,5,"religioso"
"0",9240,"mediano","vertical","Tabla/Panel","0","oleo","hombre","1",1516,5,"religioso"
"0",22380.75,"grande","vertical","Tabla/Panel","0","oleo","hombre","0",1516,5,"religioso"
"0",72822,"grande","vertical","Tabla/Panel","1","oleo","hombre","0",1516,1,"religioso"
"0",12126,"mediano","vertical","Tabla/Panel","0","oleo","varios","0",1516,2,"religioso"
"0",1776,"pequeno","vertical","Tabla/Panel","0","oleo","hombre","0",1516,2,"religioso"
"0",11180,"mediano","horizontal","Tabla/Panel","0","oleo","hombre","0",1516,3,"religioso"
"0",6958,"mediano","vertical","Tabla/Panel","0","oleo","hombre","0",1518,5,"religioso"
"0",2268,"pequeno","vertical","Tabla/Panel","0","oleo","anonimo","0",1520,0,"otros"
"0",918,"pequeno","vertical","Tabla/Panel","0","oleo","hombre","0",1520,0,"religioso"
"0",1755,"pequeno","vertical","Tabla/Panel","0","oleo","hombre","0",1520,0,"religioso"
"0",1530,"pequeno","vertical","Tabla/Panel","0","oleo","hombre","0",1520,0,"religioso"
"0",1620,"pequeno","vertical","Tabla/Panel","0","oleo","hombre","0",1520,0,"religioso"
"0",9425,"mediano","vertical","Tabla/Panel","0","oleo","hombre","0",1520,0,"religioso"
"0",2100,"pequeno","vertical","Tabla/Panel","0","oleo","hombre","0",1520,10,"religioso"
"0",2108.88,"pequeno","vertical","Tabla/Panel","0","oleo","hombre","0",1520,10,"religioso"
"1",11610,"mediano","horizontal","Tabla/Panel","0","oleo","hombre","0",1520,0,"religioso"
"0",635.5,"pequeno","vertical","Tabla/Panel","0","oleo","hombre","0",1520,0,"religioso"
"0",2720.25,"pequeno","vertical","Tabla/Panel","0","oleo","hombre","0",1522,15,"religioso"
"0",4032,"pequeno","vertical","Tabla/Panel","0","oleo","hombre","0",1522,15,"religioso"
"0",25764,"grande","vertical","Lienzo","0","oleo","hombre","0",1516,0,"religioso"
"0",6734,"mediano","horizontal","Tabla/Panel","0","oleo","hombre","0",1516,1,"religioso"
"0",22545,"grande","vertical","Tabla/Panel","0","oleo","hombre","0",1517,0,"religioso"
"0",1961,"pequeno","vertical","Tabla/Panel","0","oleo","hombre","0",1518,3,"retrato_corte"
"0",1872,"pequeno","vertical","Tabla/Panel","0","oleo","hombre","0",1522,0,"religioso"
"0",30100,"grande","horizontal","Lienzo","0","oleo","hombre","0",1518,0,"mitologia"
"0",22620,"grande","vertical","Tabla/Panel","0","oleo","varios","0",1518,0,"religioso"
"0",15840,"mediano","vertical","Tabla/Panel","0","oleo","varios","0",1519,2,"religioso"
"0",21417,"grande","horizontal","Tabla/Panel","0","oleo","hombre","0",1519,2,"religioso"
"0",19200,"grande","vertical","Tabla/Panel","0","oleo","hombre","0",1519,2,"religioso"
"0",16692,"mediano","vertical","Tabla/Panel","0","mixta","hombre","0",1519,2,"religioso"
"0",19824,"grande","horizontal","Tabla/Panel","0","oleo","hombre","0",1523,0,"religioso"
"0",9790,"mediano","vertical","Tabla/Panel","0","oleo","hombre","0",1524,0,"religioso"
"0",2050,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1760,480,"religioso"
"0",2040,"pequeno","vertical","Tabla/Panel","0","oleo","hombre","0",1520,1,"retrato_corte"
"0",26815,"grande","horizontal","Tabla/Panel","0","oleo","varios","0",1522,4,"religioso"
"1",6592,"mediano","horizontal","Tabla/Panel","0","oleo","hombre","0",1522,4,"paisaje_lugares"
"0",18203,"grande","horizontal","Tabla/Panel","0","oleo","hombre","0",1522,5,"religioso"
"0",10944.5,"mediano","horizontal","Lienzo","0","oleo","hombre","0",1523,6,"otros"
"0",107334,"grande","vertical","Tabla/Panel","0","oleo","varios","0",1524,8,"otros"
"0",7056,"mediano","horizontal","Tabla/Panel","0","oleo","hombre","0",1525,10,"religioso"
"0",1872,"pequeno","vertical","Tabla/Panel","0","oleo","hombre","0",1525,0,"religioso"
"0",7963.16,"mediano","vertical","Tabla/Panel","0","oleo","hombre","0",1525,0,"otros"
"0",7963.16,"mediano","vertical","Tabla/Panel","0","oleo","hombre","0",1525,0,"religioso"
"0",7936.25,"mediano","vertical","Tabla/Panel","0","oleo","hombre","0",1525,0,"otros"
"0",7979.62,"mediano","vertical","Tabla/Panel","0","oleo","hombre","0",1525,0,"religioso"
"0",13390,"mediano","vertical","Tabla/Panel","1","oleo","hombre","0",1525,0,"religioso"
"0",3658.5,"pequeno","vertical","Tabla/Panel","0","oleo","hombre","0",1525,10,"religioso"
"0",5440,"mediano","vertical","Tabla/Panel","0","oleo","anonimo","0",1525,0,"mitologia"
"0",1800,"pequeno","vertical","Tabla/Panel","0","oleo","hombre","0",1521,0,"retrato_corte"
"0",437,"pequeno","vertical","Tabla/Panel","0","oleo","hombre","0",1761,478,"religioso"
"0",23895,"grande","vertical","Tabla/Panel","0","oleo","hombre","0",1522,0,"religioso"
"0",6660,"mediano","vertical","Tabla/Panel","0","oleo","hombre","0",1522,0,"religioso"
"0",5964,"mediano","horizontal","Lienzo","0","oleo","hombre","0",1523,0,"otros"
"0",33775,"grande","horizontal","Lienzo","0","oleo","hombre","0",1524,3,"mitologia"
"0",6762,"mediano","vertical","Tabla/Panel","0","oleo","hombre","0",1528,0,"religioso"
"0",5928,"mediano","vertical","Tabla/Panel","0","oleo","hombre","1",1528,0,"religioso"
"0",5928,"mediano","vertical","Tabla/Panel","0","oleo","hombre","1",1528,0,"religioso"
"0",7440,"mediano","vertical","Tabla/Panel","0","oleo","hombre","1",1528,0,"religioso"
"0",6900,"mediano","vertical","Tabla/Panel","0","oleo","hombre","1",1528,0,"religioso"
"0",6900,"mediano","vertical","Tabla/Panel","0","oleo","hombre","1",1528,0,"religioso"
"0",1540,"pequeno","vertical","Tabla/Panel","0","oleo","hombre","0",1529,0,"religioso"
"0",2914,"pequeno","vertical","Tabla/Panel","0","oleo","hombre","0",1526,2,"retrato_corte"
"0",3978.5,"pequeno","vertical","Tabla/Panel","0","oleo","anonimo","0",1528,5,"religioso"
"0",6860,"mediano","vertical","Lienzo","0","oleo","hombre","0",1528,5,"retrato_corte"
"0",16660,"mediano","vertical","Tabla/Panel","0","oleo","hombre","0",1528,7,"religioso"
"0",792,"pequeno","vertical","Tabla/Panel","0","oleo","anonimo","0",1530,0,"retrato_corte"
"0",4680,"pequeno","vertical","Tabla/Panel","0","oleo","hombre","0",1530,0,"religioso"
"0",2806,"pequeno","vertical","Tabla/Panel","0","oleo","hombre","0",1530,0,"religioso"
"0",2820,"pequeno","vertical","Tabla/Panel","0","oleo","hombre","0",1530,0,"religioso"
"0",28920,"grande","horizontal","Tabla/Panel","0","oleo","anonimo","0",1530,0,"religioso"
"1",19402,"grande","horizontal","Tabla/Panel","0","oleo","hombre","0",1530,0,"religioso"
"0",7070,"mediano","vertical","Tabla/Panel","0","oleo","hombre","0",1530,0,"religioso"
"0",11250,"mediano","vertical","Tabla/Panel","0","oleo","hombre","1",1538,25,"religioso"
